supermarket_id;supplier_id;delivery_date;amount;name;opening_date;supplier_name;supplier_type;department_id;department_info
496;196;2033-09-03;1205,5;Atlantico Market;2025-03-17;Padaria Industrial;bakery supplies;;mercearia
137;967;2024-11-10;3703,26;Nova Compra;2021-03-16;Carnes Selectas;meat;150,0;bebidas
279;664;2026-01-20;4679,74;SuperNorte;2022-10-07;Congelados Norte;frozen goods;;mercearia
143;921;2029-08-01;1820,76;Nova Compra;2025-12-20;Lacteos do Vale;dairy;128,0;peixaria
1;945;2026-02-12;1156,16;FreshMart Gaia;2023-11-13;Higiene Plus;cleaning products;;fruta e legumes
413;844;2030-12-19;1758,16;Nova Compra;2025-04-04;Congelados Norte;frozen goods;79,0;higiene
413;844;2034-11-19;5181,93;Nova Compra;2025-04-04;Congelados Norte;frozen goods;81,0;laticinios
220;145;2029-04-24;844,89;Atlantico Market;2024-11-09;Higiene Plus;cleaning products;;padaria
239;638;2025-12-21;3932,58;Nova Compra;2022-04-05;Peixe Fresco Iberico;seafood;120,0;mercearia
295;602;2032-12-27;918,8;FreshMart Gaia;2024-02-12;Frutaria Atlantica;produce;;fruta e legumes
19;957;2025-01-10;3357,43;FreshMart Gaia;2023-01-09;Carnes Selectas;meat;160,0;higiene
422;38;2021-12-28;8141,86;Mercado Central;2021-05-10;Peixe Fresco Iberico;seafood;;fruta e legumes
81;799;2028-04-15;2021,43;SuperNorte;2024-04-22;SnackHouse Distribuicao;snacks;130,0;padaria
361;791;2032-10-22;2898,34;FreshMart Gaia;2023-03-12;Lacteos do Vale;dairy;;bebidas
113;170;2029-11-05;1165,38;Nova Compra;2021-11-05;Casa Verde Horticolas;produce;188,0;fruta e legumes
424;907;2031-01-01;5947,97;Atlantico Market;2025-08-18;Carnes Selectas;meat;;laticinios
456;651;2025-07-26;1629,94;BomPreco;2025-06-07;Lacteos do Vale;dairy;;fruta e legumes
309;486;2025-08-30;1536,69;SuperNorte;2024-03-19;Padaria Industrial;bakery supplies;;higiene
47;375;2027-07-07;1665,56;Nova Compra;2025-02-04;Higiene Plus;cleaning products;86,0;congelados
5;50;2034-11-17;1376,79;Nova Compra;2026-02-01;Casa Verde Horticolas;produce;;fruta e legumes
479;558;2028-07-31;10381,87;Nova Compra;2025-03-24;Peixe Fresco Iberico;seafood;18,0;laticinios
460;82;2025-06-27;2324,47;Atlantico Market;2024-04-23;Frutaria Atlantica;produce;;higiene
373;799;2023-03-12;883,93;FreshMart Gaia;2022-06-04;SnackHouse Distribuicao;snacks;;peixaria
334;738;2029-03-23;3063,68;Atlantico Market;2024-10-12;Peixe Fresco Iberico;seafood;127,0;talho
19;869;2025-06-12;899,71;FreshMart Gaia;2023-01-09;SnackHouse Distribuicao;snacks;160,0;higiene
132;668;2024-01-03;12000,0;BomPreco;2022-11-23;Peixe Fresco Iberico;seafood;76,0;padaria
139;856;2025-06-27;633,21;FreshMart Gaia;2023-09-26;Padaria Industrial;bakery supplies;148,0;padaria
181;182;2022-06-16;3500,0;FreshMart Gaia;2021-08-25;Frutaria Atlantica;produce;113,0;congelados
92;92;2031-09-26;1144,41;Mercado Central;2024-11-30;Frutaria Atlantica;produce;37,0;talho
310;231;2025-04-24;1267,73;Atlantico Market;2022-09-29;Lacteos do Vale;dairy;;mercearia
179;772;2033-04-29;2748,8;Nova Compra;2024-10-24;Frutaria Atlantica;produce;;peixaria
215;496;2030-09-09;1516,62;Nova Compra;2022-05-12;Padaria Industrial;bakery supplies;;fruta e legumes
233;729;2030-08-18;2118,9;Nova Compra;2023-12-13;SnackHouse Distribuicao;snacks;;congelados
473;301;2023-02-01;2914,56;Nova Compra;2021-08-09;Lacteos do Vale;dairy;69,0;bebidas
339;471;2029-07-01;1498,91;SuperNorte;2022-10-13;Lacteos do Vale;dairy;155,0;peixaria
419;847;2031-04-04;7855,79;Nova Compra;2026-02-16;Carnes Selectas;meat;74,0;peixaria
4;998;2028-04-03;7241,3;Atlantico Market;2024-06-23;Peixe Fresco Iberico;seafood;;laticinios
433;433;2030-01-16;3181,59;FreshMart Gaia;2024-07-23;Bebidas Lusas;beverages;28,0;talho
99;783;2026-07-06;3913,12;SuperNorte;2025-09-02;Bebidas Lusas;beverages;;congelados
37;516;2023-11-21;1611,7;FreshMart Gaia;2022-12-13;Padaria Industrial;bakery supplies;15,0;bebidas
218;270;2034-07-18;2206,74;Mercado Central;2025-07-13;Casa Verde Horticolas;produce;;laticinios
82;228;2026-01-06;2461,55;Atlantico Market;2023-01-31;Peixe Fresco Iberico;seafood;54,0;laticinios
415;537;2025-07-01;8064,34;FreshMart Gaia;2024-03-20;Carnes Selectas;meat;;bebidas
472;513;2024-05-20;5410,51;Atlantico Market;2022-12-04;Bebidas Lusas;beverages;154,0;talho
230;899;2029-12-29;1391,24;Mercado Central;2025-02-06;SnackHouse Distribuicao;snacks;;mercearia
384;590;2025-10-18;1949,79;BomPreco;2024-10-07;Casa Verde Horticolas;produce;;laticinios
436;719;2024-03-28;1735,87;Atlantico Market;2023-12-11;SnackHouse Distribuicao;snacks;189,0;laticinios
140;697;2032-07-19;2215,86;Mercado Central;2022-07-22;Carnes Selectas;meat;;congelados
215;520;2024-08-14;1544,09;Nova Compra;2022-05-12;Casa Verde Horticolas;produce;;laticinios
53;48;2024-08-02;5520,47;Nova Compra;2022-04-27;Peixe Fresco Iberico;seafood;;higiene
15;60;2025-01-28;1722,47;SuperNorte;2024-07-30;Casa Verde Horticolas;produce;;laticinios
471;601;2030-03-24;1696,96;SuperNorte;2024-09-26;Lacteos do Vale;dairy;119,0;peixaria
59;676;2026-05-25;1347,54;Nova Compra;2024-05-26;Padaria Industrial;bakery supplies;;bebidas
131;799;2023-11-07;1146,45;Nova Compra;2022-05-27;SnackHouse Distribuicao;snacks;152,0;fruta e legumes
231;726;2027-03-27;1506,12;SuperNorte;2025-05-07;Padaria Industrial;bakery supplies;;higiene
110;369;2024-09-12;2176,81;Mercado Central;2024-05-11;SnackHouse Distribuicao;snacks;;peixaria
301;95;2022-04-20;2500,0;FreshMart Gaia;2021-11-05;Higiene Plus;cleaning products;20,0;peixaria
301;95;2022-04-20;2500,0;FreshMart Gaia;2021-11-05;Higiene Plus;cleaning products;147,0;mercearia
292;134;2028-02-20;8000,0;Atlantico Market;2023-07-16;Congelados Norte;frozen goods;17,0;fruta e legumes
401;539;2032-06-26;967,78;Nova Compra;2025-07-23;SnackHouse Distribuicao;snacks;;mercearia
53;345;2024-10-19;1605,34;Nova Compra;2022-04-27;Higiene Plus;cleaning products;;talho
246;312;2026-01-18;1339,35;BomPreco;2021-03-04;Frutaria Atlantica;produce;161,0;fruta e legumes
246;312;2026-01-18;3500,0;BomPreco;2021-03-04;Frutaria Atlantica;produce;191,0;peixaria
29;719;2032-06-20;2175,17;Nova Compra;2025-01-17;SnackHouse Distribuicao;snacks;;peixaria
484;887;2033-07-28;10000,0;Atlantico Market;2024-03-22;Carnes Selectas;meat;;talho
278;129;2025-10-09;2007,1;Mercado Central;2021-03-28;SnackHouse Distribuicao;snacks;;higiene
269;237;2032-11-05;1649,46;Nova Compra;2023-10-19;Carnes Selectas;meat;;bebidas
407;265;2026-04-22;966,43;Nova Compra;2024-05-16;Higiene Plus;cleaning products;;bebidas
19;85;2023-09-17;1009,99;FreshMart Gaia;2023-01-09;Higiene Plus;cleaning products;160,0;higiene
306;9;2030-09-22;1384,33;BomPreco;2025-04-13;SnackHouse Distribuicao;snacks;;fruta e legumes
348;106;2024-11-02;1175,63;BomPreco;2024-01-26;Padaria Industrial;bakery supplies;;talho
54;378;2025-05-20;8144,98;BomPreco;2021-08-12;Peixe Fresco Iberico;seafood;;talho
192;619;2025-07-26;505,84;BomPreco;2023-05-20;SnackHouse Distribuicao;snacks;80,0;fruta e legumes
46;124;2023-08-28;3865,15;Atlantico Market;2023-02-06;Congelados Norte;frozen goods;;peixaria
281;460;2026-09-27;1486,67;Nova Compra;2024-07-19;Casa Verde Horticolas;produce;;bebidas
31;989;2030-12-11;3000,0;FreshMart Gaia;2023-08-26;SnackHouse Distribuicao;snacks;;bebidas
313;528;2025-08-29;8485,1;FreshMart Gaia;2023-03-30;Peixe Fresco Iberico;seafood;109,0;talho
376;205;2031-02-04;1266,26;Atlantico Market;2025-07-22;Higiene Plus;cleaning products;;congelados
48;962;2023-05-06;2045,91;BomPreco;2022-10-06;Frutaria Atlantica;produce;;fruta e legumes
157;496;2026-11-06;468,06;FreshMart Gaia;2024-10-04;Padaria Industrial;bakery supplies;;congelados
109;195;2022-03-03;1851,62;FreshMart Gaia;2021-02-19;Higiene Plus;cleaning products;;peixaria
360;739;2023-11-02;1380,97;BomPreco;2023-03-19;SnackHouse Distribuicao;snacks;200,0;peixaria
244;482;2032-02-05;1286,42;Atlantico Market;2023-01-21;Frutaria Atlantica;produce;133,0;higiene
244;482;2026-07-19;3342,07;Atlantico Market;2023-01-21;Frutaria Atlantica;produce;168,0;bebidas
406;133;2025-01-31;4241,29;Atlantico Market;2022-12-02;Bebidas Lusas;beverages;93,0;mercearia
59;768;2031-09-29;4818,0;Nova Compra;2024-05-26;Peixe Fresco Iberico;seafood;;bebidas
230;723;2025-04-18;2857,02;Mercado Central;2025-02-06;Bebidas Lusas;beverages;;padaria
355;120;2030-02-01;2181,13;FreshMart Gaia;2025-09-12;Casa Verde Horticolas;produce;60,0;bebidas
186;379;2023-05-29;1878,46;BomPreco;2021-08-09;SnackHouse Distribuicao;snacks;;padaria
199;842;2029-05-03;1874,66;FreshMart Gaia;2022-06-22;Frutaria Atlantica;produce;;padaria
166;89;2034-02-01;960,08;Atlantico Market;2024-12-15;SnackHouse Distribuicao;snacks;192,0;mercearia
30;88;2025-06-05;4042,42;BomPreco;2025-01-06;Peixe Fresco Iberico;seafood;29,0;peixaria
30;88;2027-12-29;4641,61;BomPreco;2025-01-06;Peixe Fresco Iberico;seafood;199,0;talho
79;659;2024-03-25;1510,6;FreshMart Gaia;2023-10-18;SnackHouse Distribuicao;snacks;2,0;peixaria
79;659;2033-04-28;1619,61;FreshMart Gaia;2023-10-18;SnackHouse Distribuicao;snacks;67,0;padaria
369;354;2028-07-17;4001,34;SuperNorte;2024-02-08;Congelados Norte;frozen goods;;mercearia
81;980;2025-03-09;1757,29;SuperNorte;2024-04-22;Casa Verde Horticolas;produce;130,0;padaria
353;450;2024-08-16;3500,0;Nova Compra;2021-02-20;Casa Verde Horticolas;produce;;mercearia
56;620;2031-02-05;2711,08;Mercado Central;2023-09-26;Casa Verde Horticolas;produce;78,0;bebidas
56;620;2032-08-05;3157,82;Mercado Central;2023-09-26;Casa Verde Horticolas;produce;134,0;fruta e legumes
455;783;2025-03-05;4621,29;Nova Compra;2024-05-14;Bebidas Lusas;beverages;;mercearia
7;975;2031-08-22;1420,54;FreshMart Gaia;2023-07-14;Higiene Plus;cleaning products;;laticinios
90;224;2024-10-11;5171,16;BomPreco;2023-09-21;Congelados Norte;frozen goods;9,0;laticinios
244;252;2024-03-24;2047,88;Atlantico Market;2023-01-21;Frutaria Atlantica;produce;133,0;higiene
244;252;2024-03-24;2661,2;Atlantico Market;2023-01-21;Frutaria Atlantica;produce;168,0;bebidas
151;795;2032-11-03;886,6;FreshMart Gaia;2024-04-02;Higiene Plus;cleaning products;;fruta e legumes
77;4;2024-05-17;5958,1;Nova Compra;2023-01-26;Congelados Norte;frozen goods;;padaria
284;841;2025-03-28;2317,86;Mercado Central;2023-04-30;Lacteos do Vale;dairy;153,0;laticinios
166;501;2031-02-07;953,4;Atlantico Market;2024-12-15;Lacteos do Vale;dairy;192,0;mercearia
78;933;2029-03-30;3897,48;BomPreco;2022-12-29;Bebidas Lusas;beverages;46,0;talho
250;647;2034-10-29;2999,97;Atlantico Market;2025-01-13;Carnes Selectas;meat;;laticinios
161;475;2023-10-11;1080,8;Nova Compra;2021-02-26;Higiene Plus;cleaning products;;peixaria
108;565;2023-02-03;1279,95;BomPreco;2021-06-26;Higiene Plus;cleaning products;;peixaria
139;907;2024-04-21;2740,67;FreshMart Gaia;2023-09-26;Carnes Selectas;meat;148,0;padaria
196;488;2028-03-19;6344,69;Atlantico Market;2025-12-17;Peixe Fresco Iberico;seafood;4,0;padaria
196;488;2031-11-08;6703,39;Atlantico Market;2025-12-17;Peixe Fresco Iberico;seafood;159,0;bebidas
401;811;2034-04-18;3019,98;Nova Compra;2025-07-23;Lacteos do Vale;dairy;;laticinios
404;193;2024-12-19;3057,39;Mercado Central;2024-09-04;Bebidas Lusas;beverages;;congelados
36;258;2025-11-14;7354,53;BomPreco;2021-03-31;Peixe Fresco Iberico;seafood;;mercearia
197;253;2025-05-10;3592,4;Nova Compra;2023-07-18;Bebidas Lusas;beverages;;fruta e legumes
73;908;2029-07-27;5384,8;FreshMart Gaia;2025-01-05;Peixe Fresco Iberico;seafood;61,0;higiene
295;110;2033-06-30;872,34;FreshMart Gaia;2024-02-12;Casa Verde Horticolas;produce;;laticinios
438;143;2022-11-08;3566,33;BomPreco;2022-04-17;Bebidas Lusas;beverages;116,0;fruta e legumes
30;780;2034-04-02;2586,27;BomPreco;2025-01-06;Casa Verde Horticolas;produce;29,0;peixaria
30;780;2030-11-28;1215,33;BomPreco;2025-01-06;Casa Verde Horticolas;produce;199,0;talho
491;894;2025-09-21;3898,58;Nova Compra;2024-07-19;Congelados Norte;frozen goods;;peixaria
463;516;2025-09-06;968,78;FreshMart Gaia;2025-03-11;Padaria Industrial;bakery supplies;108,0;laticinios
380;573;2023-03-10;6158,63;Mercado Central;2022-09-25;Bebidas Lusas;beverages;;bebidas
146;737;2023-10-01;5473,66;Mercado Central;2022-01-30;Carnes Selectas;meat;;mercearia
485;642;2031-09-07;2106,07;Nova Compra;2023-06-26;Frutaria Atlantica;produce;;peixaria
2;243;2029-02-03;3735,42;Mercado Central;2022-09-10;Bebidas Lusas;beverages;167,0;congelados
342;574;2022-09-16;3445,53;BomPreco;2021-05-14;Congelados Norte;frozen goods;196,0;higiene
129;809;2025-08-22;990,31;SuperNorte;2021-08-18;SnackHouse Distribuicao;snacks;;congelados
217;439;2021-12-11;1451,35;FreshMart Gaia;2021-10-15;SnackHouse Distribuicao;snacks;171,0;laticinios
301;67;2023-05-12;6445,68;FreshMart Gaia;2021-11-05;Carnes Selectas;meat;20,0;peixaria
301;67;2023-05-12;5707,51;FreshMart Gaia;2021-11-05;Carnes Selectas;meat;147,0;mercearia
432;153;2034-10-19;7000,0;BomPreco;2025-09-23;Bebidas Lusas;beverages;;peixaria
158;872;2025-08-14;2831,54;Mercado Central;2025-02-09;Frutaria Atlantica;produce;;congelados
116;41;2028-02-11;3757,37;Mercado Central;2022-10-19;Lacteos do Vale;dairy;;higiene
330;839;2032-06-28;661,17;BomPreco;2025-02-18;SnackHouse Distribuicao;snacks;;congelados
350;126;2027-10-19;1800,0;Mercado Central;2025-07-14;Padaria Industrial;bakery supplies;;peixaria
361;425;2025-05-31;1550,41;FreshMart Gaia;2023-03-12;Higiene Plus;cleaning products;;congelados
319;988;2033-02-16;7813,23;FreshMart Gaia;2025-11-02;Peixe Fresco Iberico;seafood;;fruta e legumes
451;949;2024-09-06;2469,43;FreshMart Gaia;2022-01-11;SnackHouse Distribuicao;snacks;63,0;laticinios
344;776;2031-04-10;1009,64;Mercado Central;2021-06-15;Padaria Industrial;bakery supplies;;congelados
498;234;2024-10-09;2656,33;BomPreco;2023-08-24;Congelados Norte;frozen goods;;higiene
227;383;2024-06-17;7000,0;Nova Compra;2022-03-15;Bebidas Lusas;beverages;;mercearia
280;432;2029-09-18;1309,29;Atlantico Market;2025-05-05;Frutaria Atlantica;produce;115,0;higiene
354;693;2026-02-12;2406,52;BomPreco;2025-11-02;Bebidas Lusas;beverages;;laticinios
290;635;2023-08-25;1237,41;Mercado Central;2022-12-23;Higiene Plus;cleaning products;;congelados
17;926;2025-02-23;840,55;Nova Compra;2021-06-10;Padaria Industrial;bakery supplies;;fruta e legumes
441;145;2024-05-15;1377,36;SuperNorte;2021-08-16;Higiene Plus;cleaning products;179,0;fruta e legumes
2;913;2023-02-06;3587,88;Mercado Central;2022-09-10;Bebidas Lusas;beverages;167,0;congelados
329;597;2025-07-23;9900,72;Nova Compra;2023-01-15;Carnes Selectas;meat;198,0;laticinios
338;766;2024-06-10;1229,61;Mercado Central;2023-02-16;Padaria Industrial;bakery supplies;;peixaria
489;203;2025-12-19;2549,12;SuperNorte;2023-09-27;Bebidas Lusas;beverages;;laticinios
231;728;2026-06-04;4700,06;SuperNorte;2025-05-07;Peixe Fresco Iberico;seafood;;laticinios
343;251;2025-04-19;1805,4;FreshMart Gaia;2021-12-03;Lacteos do Vale;dairy;146,0;peixaria
446;446;2028-08-12;841,23;Mercado Central;2022-09-29;Padaria Industrial;bakery supplies;187,0;higiene
482;288;2024-07-04;5156,03;Mercado Central;2023-10-18;Peixe Fresco Iberico;seafood;156,0;mercearia
330;282;2026-04-06;1126,82;BomPreco;2025-02-18;Frutaria Atlantica;produce;;laticinios
305;400;2024-05-17;2108,27;Nova Compra;2023-08-27;Casa Verde Horticolas;produce;;peixaria
183;423;2028-12-10;3054,86;SuperNorte;2022-11-01;Bebidas Lusas;beverages;178,0;higiene
133;992;2032-02-25;1205,48;FreshMart Gaia;2023-08-18;Frutaria Atlantica;produce;26,0;fruta e legumes
69;644;2022-08-09;5349,91;SuperNorte;2021-06-05;Congelados Norte;frozen goods;;peixaria
236;714;2027-06-28;6297,39;Mercado Central;2024-07-03;Congelados Norte;frozen goods;;mercearia
240;863;2023-05-20;3357,58;BomPreco;2023-03-19;Bebidas Lusas;beverages;106,0;higiene
255;764;2024-11-14;8000,0;SuperNorte;2024-01-22;Congelados Norte;frozen goods;129,0;mercearia
361;855;2024-06-12;2500,0;FreshMart Gaia;2023-03-12;Higiene Plus;cleaning products;;mercearia
375;380;2028-02-06;2313,56;SuperNorte;2024-05-11;Casa Verde Horticolas;produce;123,0;bebidas
361;207;2023-04-22;4372,93;FreshMart Gaia;2023-03-12;Carnes Selectas;meat;;peixaria
340;374;2028-07-10;4853,23;Atlantico Market;2022-05-12;Congelados Norte;frozen goods;68,0;congelados
340;374;2031-06-20;2478,41;Atlantico Market;2022-05-12;Congelados Norte;frozen goods;151,0;higiene
67;850;2029-12-28;1249,63;FreshMart Gaia;2023-11-18;Casa Verde Horticolas;produce;;higiene
451;786;2023-09-15;468,97;FreshMart Gaia;2022-01-11;Padaria Industrial;bakery supplies;63,0;laticinios
2;770;2030-09-11;1394,28;Mercado Central;2022-09-10;Casa Verde Horticolas;produce;167,0;congelados
225;115;2026-12-18;789,64;SuperNorte;2025-06-18;Higiene Plus;cleaning products;97,0;higiene
169;366;2028-05-06;1324,22;FreshMart Gaia;2025-07-10;Padaria Industrial;bakery supplies;;fruta e legumes
189;185;2025-04-23;981,51;SuperNorte;2024-04-27;Higiene Plus;cleaning products;;congelados
361;66;2024-03-30;1132,56;FreshMart Gaia;2023-03-12;Padaria Industrial;bakery supplies;;bebidas
2;342;2022-12-08;2590,22;Mercado Central;2022-09-10;Frutaria Atlantica;produce;167,0;congelados
457;319;2023-02-26;2795,13;FreshMart Gaia;2022-06-06;SnackHouse Distribuicao;snacks;107,0;fruta e legumes
499;597;2024-09-27;4605,99;FreshMart Gaia;2023-08-29;Carnes Selectas;meat;;higiene
137;84;2024-06-08;4945,12;Nova Compra;2021-03-16;Congelados Norte;frozen goods;150,0;bebidas
345;379;2028-10-04;1924,95;SuperNorte;2025-10-09;SnackHouse Distribuicao;snacks;;talho
234;248;2025-10-13;11521,83;BomPreco;2022-02-27;Peixe Fresco Iberico;seafood;;mercearia
22;613;2031-08-02;5335,36;Atlantico Market;2026-02-12;Bebidas Lusas;beverages;;talho
200;109;2026-01-25;2966,2;Mercado Central;2025-03-04;SnackHouse Distribuicao;snacks;;higiene
255;624;2027-08-11;2033,02;SuperNorte;2024-01-22;Congelados Norte;frozen goods;129,0;mercearia
1;679;2023-11-16;1223,67;FreshMart Gaia;2023-11-13;SnackHouse Distribuicao;snacks;;fruta e legumes
285;240;2025-06-26;2943,22;SuperNorte;2023-05-21;Casa Verde Horticolas;produce;;fruta e legumes
479;808;2031-04-02;8441,15;Nova Compra;2025-03-24;Peixe Fresco Iberico;seafood;18,0;laticinios
17;678;2022-09-29;6144,34;Nova Compra;2021-06-10;Peixe Fresco Iberico;seafood;;higiene
192;140;2027-08-12;1494,61;BomPreco;2023-05-20;Casa Verde Horticolas;produce;80,0;fruta e legumes
250;698;2025-07-19;9269,32;Atlantico Market;2025-01-13;Peixe Fresco Iberico;seafood;;mercearia
178;835;2030-06-26;564,19;Atlantico Market;2023-12-25;Higiene Plus;cleaning products;;laticinios
208;378;2025-09-29;9283,96;Atlantico Market;2024-12-15;Peixe Fresco Iberico;seafood;176,0;congelados
33;756;2032-03-20;1041,65;SuperNorte;2024-06-15;Padaria Industrial;bakery supplies;;padaria
367;955;2027-08-26;1103,49;FreshMart Gaia;2022-02-26;Higiene Plus;cleaning products;;fruta e legumes
49;957;2031-10-03;6769,97;FreshMart Gaia;2023-09-03;Carnes Selectas;meat;;fruta e legumes
167;259;2027-08-24;1386,88;Nova Compra;2024-08-25;SnackHouse Distribuicao;snacks;;padaria
401;619;2029-03-02;1671,69;Nova Compra;2025-07-23;SnackHouse Distribuicao;snacks;;fruta e legumes
408;524;2023-02-03;4211,44;BomPreco;2022-04-15;Congelados Norte;frozen goods;;fruta e legumes
45;372;2029-12-15;2586,29;SuperNorte;2021-03-03;Frutaria Atlantica;produce;145,0;talho
498;806;2024-02-26;1074,26;BomPreco;2023-08-24;Padaria Industrial;bakery supplies;;mercearia
240;814;2026-09-18;1821,23;BomPreco;2023-03-19;Congelados Norte;frozen goods;106,0;higiene
470;660;2024-01-10;988,81;Mercado Central;2022-09-27;Casa Verde Horticolas;produce;84,0;mercearia
35;301;2021-10-25;1319,95;Nova Compra;2021-05-08;Lacteos do Vale;dairy;;mercearia
435;764;2024-09-16;5280,71;SuperNorte;2024-08-06;Congelados Norte;frozen goods;;fruta e legumes
498;283;2027-01-02;4817,91;BomPreco;2023-08-24;Bebidas Lusas;beverages;;mercearia
333;609;2022-12-29;3000,0;SuperNorte;2021-06-28;SnackHouse Distribuicao;snacks;;congelados
75;941;2024-08-13;1362,03;SuperNorte;2024-05-04;Lacteos do Vale;dairy;65,0;peixaria
75;941;2024-08-13;3875,33;SuperNorte;2024-05-04;Lacteos do Vale;dairy;170,0;fruta e legumes
1;760;2024-06-15;773,48;FreshMart Gaia;2023-11-13;Casa Verde Horticolas;produce;;higiene
288;233;2034-08-11;3780,09;BomPreco;2025-10-31;Bebidas Lusas;beverages;;congelados
465;859;2025-03-17;1842,49;SuperNorte;2024-12-20;SnackHouse Distribuicao;snacks;;padaria
100;567;2031-11-02;6020,16;Atlantico Market;2025-03-23;Carnes Selectas;meat;;fruta e legumes
37;722;2023-03-10;1609,41;FreshMart Gaia;2022-12-13;Frutaria Atlantica;produce;15,0;bebidas
463;713;2029-12-22;3954,32;FreshMart Gaia;2025-03-11;Bebidas Lusas;beverages;108,0;laticinios
122;811;2027-05-25;1233,21;Mercado Central;2022-11-09;Lacteos do Vale;dairy;30,0;mercearia
233;357;2032-05-06;7970,3;Nova Compra;2023-12-13;Carnes Selectas;meat;;mercearia
72;445;2023-12-26;1538,58;BomPreco;2021-04-11;Higiene Plus;cleaning products;;fruta e legumes
174;628;2021-12-27;7650,78;BomPreco;2021-10-25;Peixe Fresco Iberico;seafood;52,0;higiene
174;628;2021-12-27;5733,03;BomPreco;2021-10-25;Peixe Fresco Iberico;seafood;163,0;talho
223;645;2023-02-03;1186,33;FreshMart Gaia;2022-09-06;Higiene Plus;cleaning products;;mercearia
